feature	r
Neurosynth_TFIDF__differential	-0.0518119777534008
Neurosynth_TFIDF__apparent	-0.0519936026060193
Neurosynth_TFIDF__classification	-0.0520026477733454
Neurosynth_TFIDF__extends	-0.0520428425335519
Neurosynth_TFIDF__complex	-0.0521336707406146
Neurosynth_TFIDF__control condition	-0.052156447670958
Neurosynth_TFIDF__lateralization	-0.0522304135168323
Neurosynth_TFIDF__demand	-0.0523006476135793
Neurosynth_TFIDF__pronounced	-0.052429895282176
Neurosynth_TFIDF__runs	-0.0524360696425617
Neurosynth_TFIDF__lingual gyrus	-0.0525288320804853
Neurosynth_TFIDF__instruction	-0.0525662648585954
Neurosynth_TFIDF__matching	-0.0525916847064111
Neurosynth_TFIDF__decision task	-0.0527417616500472
Neurosynth_TFIDF__group level	-0.0527482962068347
Neurosynth_TFIDF__functional neuroanatomy	-0.0527616462666588
Neurosynth_TFIDF__disturbances	-0.0527803969183697
Neurosynth_TFIDF__sensorimotor cortex	-0.0528647210007729
Neurosynth_TFIDF__morphological	-0.0528874981736447
Neurosynth_TFIDF__valid	-0.0529184154986105
Neurosynth_TFIDF__induce	-0.0530641182434507
Neurosynth_TFIDF__spatial attention	-0.0531047231065814
Neurosynth_TFIDF__challenges	-0.053188871871632
Neurosynth_TFIDF__gyri	-0.0531918673153448
Neurosynth_TFIDF__behavioural	-0.0531956589239152
Neurosynth_TFIDF__variation	-0.0532370204535326
Neurosynth_TFIDF__neuroanatomical	-0.0532452309466498
Neurosynth_TFIDF__skill	-0.0532806773151486
Neurosynth_TFIDF__summary	-0.0533458570690818
Neurosynth_TFIDF__ways	-0.0534080295783847
Neurosynth_TFIDF__gray	-0.0534463138757151
Neurosynth_TFIDF__exert	-0.0535150160815238
Neurosynth_TFIDF__difficulties	-0.0536096646379479
Neurosynth_TFIDF__active	-0.0536394111927011
Neurosynth_TFIDF__usually	-0.0538321592430597
Neurosynth_TFIDF__mtl	-0.0538421285015956
Neurosynth_TFIDF__relevance	-0.0538978918383258
Neurosynth_TFIDF__neurocognitive	-0.0542269806583774
Neurosynth_TFIDF__outside	-0.0543822037841164
Neurosynth_TFIDF__week	-0.0544824458626386
Neurosynth_TFIDF__scales	-0.0545788209894466
Neurosynth_TFIDF__forward	-0.0545930598728967
Neurosynth_TFIDF__37	-0.0546438677171227
Neurosynth_TFIDF__valence	-0.0547182394824143
Neurosynth_TFIDF__gene	-0.0547673660297489
Neurosynth_TFIDF__gray matter	-0.054793734986378
Neurosynth_TFIDF__initially	-0.0549256818802605
Neurosynth_TFIDF__orbital	-0.0550265056147667
Neurosynth_TFIDF__interact	-0.0550660249429731
Neurosynth_TFIDF__irrelevant	-0.0550870648678192
Neurosynth_TFIDF__real	-0.055118763153537
Neurosynth_TFIDF__line	-0.0554218127849325
Neurosynth_TFIDF__frontal cortices	-0.055506277752609
Neurosynth_TFIDF__animal	-0.0555491728934087
Neurosynth_TFIDF__resonance scans	-0.055581959097967
Neurosynth_TFIDF__neocortical	-0.0556213704866549
Neurosynth_TFIDF__created	-0.0557158465232898
Neurosynth_TFIDF__negative	-0.055823624098905
Neurosynth_TFIDF__manipulating	-0.0559034370296081
Neurosynth_TFIDF__zone	-0.0565016041816534
Neurosynth_TFIDF__origin	-0.056517306846475
Neurosynth_TFIDF__obsessive	-0.0565206728365859
Neurosynth_TFIDF__compulsive	-0.0565206728365859
Neurosynth_TFIDF__obsessive compulsive	-0.0565206728365859
Neurosynth_TFIDF__compulsive disorder	-0.0565206728365859
Neurosynth_TFIDF__early visual	-0.0566310361932865
Neurosynth_TFIDF__structure function	-0.0566316775858257
Neurosynth_TFIDF__presence	-0.0567059647297986
Neurosynth_TFIDF__intention	-0.0567139641440243
Neurosynth_TFIDF__threat	-0.0567382043018571
Neurosynth_TFIDF__substantia	-0.0567650691374481
Neurosynth_TFIDF__include	-0.0568044955854456
Neurosynth_TFIDF__broad	-0.0568871717982416
Neurosynth_TFIDF__points	-0.0568972957241109
Neurosynth_TFIDF__inferior prefrontal	-0.0569064196452391
Neurosynth_TFIDF__main effect	-0.0569201850799468
Neurosynth_TFIDF__voxelwise	-0.057096038770816
Neurosynth_TFIDF__emotions	-0.0570990031289829
Neurosynth_TFIDF__irrespective	-0.057114608157194
Neurosynth_TFIDF__consequence	-0.0572848472374728
Neurosynth_TFIDF__congruent	-0.0573287763419142
Neurosynth_TFIDF__occipito temporal	-0.0573547068064327
Neurosynth_TFIDF__occipito	-0.0573547068064327
Neurosynth_TFIDF__indices	-0.0573562423239667
Neurosynth_TFIDF__ratio	-0.0575621846947247
Neurosynth_TFIDF__resonance images	-0.057618286418495
Neurosynth_TFIDF__voxels	-0.0576718302722394
Neurosynth_TFIDF__lobe mtl	-0.0577167517304702
Neurosynth_TFIDF__ongoing	-0.0578561702607304
Neurosynth_TFIDF__investigating	-0.0579613223909996
Neurosynth_TFIDF__activate	-0.0580499942778182
Neurosynth_TFIDF__phonological	-0.0582043030361517
Neurosynth_TFIDF__frontal lobe	-0.0582173748705966
Neurosynth_TFIDF__violations	-0.0582501916500737
Neurosynth_TFIDF__objects	-0.0583851968151017
Neurosynth_TFIDF__healthy young	-0.0584968685070997
Neurosynth_TFIDF__facial	-0.0587402785941944
Neurosynth_TFIDF__item	-0.0588030228539725
Neurosynth_TFIDF__letters	-0.0588258025525509
Neurosynth_TFIDF__unilateral	-0.0588937269456951
Neurosynth_TFIDF__fluctuations	-0.058943782877369
Neurosynth_TFIDF__ventromedial prefrontal	-0.058943782877369
Neurosynth_TFIDF__facilitate	-0.0590945314276007
Neurosynth_TFIDF__occipital temporal	-0.0591626453635215
Neurosynth_TFIDF__plays role	-0.0593144771105856
Neurosynth_TFIDF__recognition	-0.0594778624185425
Neurosynth_TFIDF__played	-0.0595613935650134
Neurosynth_TFIDF__hippocampus	-0.0596241743322972
Neurosynth_TFIDF__low high	-0.0597949158659965
Neurosynth_TFIDF__conditioned	-0.0598105965759685
Neurosynth_TFIDF__resonance experiment	-0.0598350284341193
Neurosynth_TFIDF__certain	-0.0598801906318178
Neurosynth_TFIDF__reading	-0.0599084149883959
Neurosynth_TFIDF__motion	-0.0599464356184302
Neurosynth_TFIDF__needed	-0.0600209617315926
Neurosynth_TFIDF__discrimination task	-0.0600530091174272
Neurosynth_TFIDF__iii	-0.0600655627537012
Neurosynth_TFIDF__maps	-0.060192637946758
Neurosynth_TFIDF__conflict	-0.0601926407145945
Neurosynth_TFIDF__understand	-0.0602794022161744
Neurosynth_TFIDF__meg	-0.0603199631734381
Neurosynth_TFIDF__sex	-0.0604374219790421
Neurosynth_TFIDF__level signal	-0.0605847513860723
Neurosynth_TFIDF__spl	-0.06062631991333
Neurosynth_TFIDF__problem	-0.0606799618610876
Neurosynth_TFIDF__procedures	-0.0606851015441515
Neurosynth_TFIDF__stimulus driven	-0.0607020057308112
Neurosynth_TFIDF__mixed	-0.060741121106959
Neurosynth_TFIDF__highest	-0.0609181490634186
Neurosynth_TFIDF__covert	-0.0609461533116654
Neurosynth_TFIDF__oral	-0.0611278060285635
Neurosynth_TFIDF__tools	-0.0611374393587014
Neurosynth_TFIDF__categorical	-0.0611743585132825
Neurosynth_TFIDF__explicitly	-0.0612594552110609
Neurosynth_TFIDF__models	-0.0613188565645333
Neurosynth_TFIDF__vary	-0.0614270068918532
Neurosynth_TFIDF__size	-0.0614590723556937
Neurosynth_TFIDF__correlate	-0.0614618128496845
Neurosynth_TFIDF__pd	-0.061468822292063
Neurosynth_TFIDF__disease pd	-0.061468822292063
Neurosynth_TFIDF__improvement	-0.0614782792714561
Neurosynth_TFIDF__cortex amygdala	-0.061492985724032
Neurosynth_TFIDF__categories	-0.0615244345689562
Neurosynth_TFIDF__theories	-0.0615476094418767
Neurosynth_TFIDF__increases	-0.0615649760587307
Neurosynth_TFIDF__damage	-0.061635401653604
Neurosynth_TFIDF__goal	-0.0617881596154912
Neurosynth_TFIDF__skills	-0.0618601100716124
Neurosynth_TFIDF__behavior	-0.0619495295775882
Neurosynth_TFIDF__comparable	-0.062009128482708
Neurosynth_TFIDF__verb	-0.0620827059154883
Neurosynth_TFIDF__50	-0.0622946112921568
Neurosynth_TFIDF__virtual	-0.062311208425744
Neurosynth_TFIDF__spatial	-0.062399434890769
Neurosynth_TFIDF__regular	-0.0625576793363499
Neurosynth_TFIDF__watching	-0.0627137265387054
Neurosynth_TFIDF__event	-0.062751666934625
Neurosynth_TFIDF__cortex superior	-0.0627844274932744
Neurosynth_TFIDF__probe	-0.0627877807786332
Neurosynth_TFIDF__accordingly	-0.0628103515239168
Neurosynth_TFIDF__subserved	-0.0628254973339955
Neurosynth_TFIDF__shed	-0.0628862575266354
Neurosynth_TFIDF__shed light	-0.0628862575266354
Neurosynth_TFIDF__signaling	-0.0628873768062663
Neurosynth_TFIDF__naturalistic	-0.0628873768062663
Neurosynth_TFIDF__risk	-0.0628873768062663
Neurosynth_TFIDF__prospective	-0.0628873768062663
Neurosynth_TFIDF__opposed	-0.0630573167501545
Neurosynth_TFIDF__semantic	-0.0631220110780574
Neurosynth_TFIDF__conclusion	-0.0631955105297544
Neurosynth_TFIDF__perceiving	-0.0631999531047464
Neurosynth_TFIDF__emerge	-0.0632824359917363
Neurosynth_TFIDF__memory test	-0.0633724983262476
Neurosynth_TFIDF__children adolescents	-0.0634600569279594
Neurosynth_TFIDF__adolescents	-0.0634600569279594
Neurosynth_TFIDF__individual	-0.0635065128643707
Neurosynth_TFIDF__associative	-0.0635720447782472
Neurosynth_TFIDF__requires	-0.0639859216927309
Neurosynth_TFIDF__correctly	-0.064060131771371
Neurosynth_TFIDF__flexible	-0.0640937051207918
Neurosynth_TFIDF__animals	-0.0641444712274181
Neurosynth_TFIDF__induced	-0.064185711284894
Neurosynth_TFIDF__nogo	-0.0642604695466583
Neurosynth_TFIDF__parietal occipital	-0.0643389704798554
Neurosynth_TFIDF__inverse	-0.0644361270344971
Neurosynth_TFIDF__substantially	-0.0644670164687806
Neurosynth_TFIDF__high low	-0.0644923352456645
Neurosynth_TFIDF__salient	-0.0646170723816033
Neurosynth_TFIDF__volumetric	-0.0646618050411855
Neurosynth_TFIDF__setting	-0.0646916017078848
Neurosynth_TFIDF__separable	-0.0648673218733849
Neurosynth_TFIDF__converging	-0.0651333743906945
Neurosynth_TFIDF__36	-0.0652662964156448
Neurosynth_TFIDF__21	-0.0652694841035807
Neurosynth_TFIDF__anatomical	-0.0653595975735762
Neurosynth_TFIDF__processes underlying	-0.0653693825317811
Neurosynth_TFIDF__socially	-0.0654254926311945
Neurosynth_TFIDF__social cognition	-0.0654254926311945
Neurosynth_TFIDF__access	-0.0654662445537349
Neurosynth_TFIDF__event potential	-0.0655159441534828
Neurosynth_TFIDF__neutral faces	-0.0656331557674187
Neurosynth_TFIDF__percept	-0.0659100719343703
Neurosynth_TFIDF__resting state	-0.0659239140340634
Neurosynth_TFIDF__normal	-0.0660575578593582
Neurosynth_TFIDF__cluster	-0.0661148361189942
Neurosynth_TFIDF__negative positive	-0.0661815427926191
Neurosynth_TFIDF__stable	-0.0662398055859359
Neurosynth_TFIDF__disturbed	-0.0662398055859359
Neurosynth_TFIDF__amygdala responses	-0.0662435508235502
Neurosynth_TFIDF__modulatory	-0.0662916811982642
Neurosynth_TFIDF__dysfunctions	-0.0664061156280346
Neurosynth_TFIDF__threshold	-0.066443878041223
Neurosynth_TFIDF__structural functional	-0.0664556250735023
Neurosynth_TFIDF__reverse	-0.0664908907083235
Neurosynth_TFIDF__depressive	-0.0665422914018245
Neurosynth_TFIDF__assessments	-0.0665422914018245
Neurosynth_TFIDF__adolescent	-0.0665422914018245
Neurosynth_TFIDF__bipolar disorder	-0.0665422914018245
Neurosynth_TFIDF__coupled	-0.0665586793313332
Neurosynth_TFIDF__empirical	-0.0665639887360531
Neurosynth_TFIDF__play role	-0.0667165617935221
Neurosynth_TFIDF__inducing	-0.0668574003505108
Neurosynth_TFIDF__losses	-0.0668574003505108
Neurosynth_TFIDF__diverse	-0.0668574003505108
Neurosynth_TFIDF__repetition suppression	-0.066990975686723
Neurosynth_TFIDF__prior	-0.0670090477533159
Neurosynth_TFIDF__60	-0.0671140608839184
Neurosynth_TFIDF__decreases	-0.0671678351866294
Neurosynth_TFIDF__provides	-0.0671922851929622
Neurosynth_TFIDF__emotional	-0.0673379704898999
Neurosynth_TFIDF__stop	-0.0675111271059788
Neurosynth_TFIDF__residual	-0.067738265981461
Neurosynth_TFIDF__distinction	-0.067760858269765
Neurosynth_TFIDF__triggered	-0.0678043896029664
Neurosynth_TFIDF__standard	-0.0678919055053553
Neurosynth_TFIDF__repeat	-0.0680433311190009
Neurosynth_TFIDF__gyrus medial	-0.0681204223320327
Neurosynth_TFIDF__drive	-0.06829711655818
Neurosynth_TFIDF__task task	-0.0683526341227159
Neurosynth_TFIDF__memory retrieval	-0.0683674257819438
Neurosynth_TFIDF__recognition task	-0.068409608665904
Neurosynth_TFIDF__impairments	-0.0684369878619643
Neurosynth_TFIDF__session	-0.0684855220389562
Neurosynth_TFIDF__profile	-0.0686727751184449
Neurosynth_TFIDF__sizes	-0.0686727751184449
Neurosynth_TFIDF__joint	-0.0686727751184449
Neurosynth_TFIDF__adults	-0.0687343309092719
Neurosynth_TFIDF__confirmed	-0.0689401184606362
Neurosynth_TFIDF__kinds	-0.0690919674610884
Neurosynth_TFIDF__temporal sulcus	-0.0691541800061621
Neurosynth_TFIDF__relies	-0.0692301211806846
Neurosynth_TFIDF__intervals	-0.0692926178220027
Neurosynth_TFIDF__parietal junction	-0.0693269191139608
Neurosynth_TFIDF__did differ	-0.0694831914976273
Neurosynth_TFIDF__rate	-0.0695397474631372
Neurosynth_TFIDF__interpretation	-0.0695533127415481
Neurosynth_TFIDF__native	-0.0695553607287956
Neurosynth_TFIDF__approaches	-0.0695917589299621
Neurosynth_TFIDF__improvements	-0.0696081388514209
Neurosynth_TFIDF__cortex dorsal	-0.0696238820802435
Neurosynth_TFIDF__imitation	-0.0697547033479874
Neurosynth_TFIDF__sign	-0.0698830312341289
Neurosynth_TFIDF__parietal network	-0.070009362651494
Neurosynth_TFIDF__key	-0.0700654771484125
Neurosynth_TFIDF__elusive	-0.0701827624464823
Neurosynth_TFIDF__executed	-0.0702497243698979
Neurosynth_TFIDF__classified	-0.0703162907911228
Neurosynth_TFIDF__modulates	-0.0703497894075304
Neurosynth_TFIDF__leads	-0.0705034635822708
Neurosynth_TFIDF__inputs	-0.0705167194661254
Neurosynth_TFIDF__consistently	-0.0705419091178924
Neurosynth_TFIDF__personality	-0.0707472038703387
Neurosynth_TFIDF__appear	-0.0708418846652246
Neurosynth_TFIDF__days	-0.0710265991205268
Neurosynth_TFIDF__modulation	-0.0711137221610573
Neurosynth_TFIDF__cortical networks	-0.0711798543781909
Neurosynth_TFIDF__inform	-0.071255699065827
Neurosynth_TFIDF__trait	-0.071296525594068
Neurosynth_TFIDF__serotonin	-0.071296525594068
Neurosynth_TFIDF__mentalizing	-0.0713576986310031
Neurosynth_TFIDF__fewer	-0.0713576986310031
Neurosynth_TFIDF__dataset	-0.0713750311622847
Neurosynth_TFIDF__testing	-0.0714810042195565
Neurosynth_TFIDF__identified	-0.0716719520525778
Neurosynth_TFIDF__learn	-0.0718186317560476
Neurosynth_TFIDF__ventral dorsal	-0.0721369831556587
Neurosynth_TFIDF__took	-0.0723866585190165
Neurosynth_TFIDF__highly	-0.0724635465253916
Neurosynth_TFIDF__cognitive tasks	-0.0724718731528203
Neurosynth_TFIDF__using event	-0.0724914286256631
Neurosynth_TFIDF__gestures	-0.0725643208515355
Neurosynth_TFIDF__extend	-0.0726490856602204
Neurosynth_TFIDF__explained	-0.0727226754557749
Neurosynth_TFIDF__seventeen	-0.0731677668232325
Neurosynth_TFIDF__reality	-0.0731841722225462
Neurosynth_TFIDF__matter volume	-0.0732567570344625
Neurosynth_TFIDF__tool	-0.0732956128765638
Neurosynth_TFIDF__superior parietal	-0.0733238995989266
Neurosynth_TFIDF__sulcus sts	-0.0733310860913424
Neurosynth_TFIDF__tensor	-0.0733810275652819
Neurosynth_TFIDF__anisotropy	-0.0733810275652819
Neurosynth_TFIDF__tractography	-0.0733810275652819
Neurosynth_TFIDF__quality	-0.0733810275652819
Neurosynth_TFIDF__diffusion tensor	-0.0733810275652819
Neurosynth_TFIDF__fiber	-0.0733810275652819
Neurosynth_TFIDF__trajectories	-0.0733810275652819
Neurosynth_TFIDF__diffusion	-0.0733810275652819
Neurosynth_TFIDF__probability	-0.0734626869392571
Neurosynth_TFIDF__measures	-0.073835606818745
Neurosynth_TFIDF__assessed using	-0.0739740078542616
Neurosynth_TFIDF__total	-0.0740102238711332
Neurosynth_TFIDF__terms	-0.0741880272329164
Neurosynth_TFIDF__post	-0.0742200515014639
Neurosynth_TFIDF__preliminary	-0.0742451058507383
Neurosynth_TFIDF__crus	-0.074280981331363
Neurosynth_TFIDF__inferences	-0.0743583307226223
Neurosynth_TFIDF__aims	-0.0744539104312312
Neurosynth_TFIDF__anterior hippocampus	-0.0744716166886817
Neurosynth_TFIDF__depend	-0.0745127672686162
Neurosynth_TFIDF__perceptual	-0.0746122553954709
Neurosynth_TFIDF__everyday life	-0.0747142633190294
Neurosynth_TFIDF__final	-0.0747323092758716
Neurosynth_TFIDF__90	-0.0748420276724122
Neurosynth_TFIDF__effective connectivity	-0.0752540592444952
Neurosynth_TFIDF__fusiform face	-0.0753983650959548
Neurosynth_TFIDF__remote	-0.0755713944344374
Neurosynth_TFIDF__interestingly	-0.0755713944344374
Neurosynth_TFIDF__biases	-0.0756050405827644
Neurosynth_TFIDF__encoding	-0.0757641849882775
Neurosynth_TFIDF__greater	-0.0760636334790973
Neurosynth_TFIDF__familiar	-0.0761659714870223
Neurosynth_TFIDF__existence	-0.0761808205874291
Neurosynth_TFIDF__cognitive neuroscience	-0.0762539568381987
Neurosynth_TFIDF__interpreted	-0.0763465410152237
Neurosynth_TFIDF__recruits	-0.0763495151005339
Neurosynth_TFIDF__acquisition	-0.0763904616158918
Neurosynth_TFIDF__unfamiliar	-0.0763946230047096
Neurosynth_TFIDF__outcomes	-0.0764580290287696
Neurosynth_TFIDF__datasets	-0.0764629128726517
Neurosynth_TFIDF__family	-0.0764629128726517
Neurosynth_TFIDF__distractor	-0.0765261493676705
Neurosynth_TFIDF__occur	-0.0771787109340092
Neurosynth_TFIDF__robust	-0.0771921179681534
Neurosynth_TFIDF__majority	-0.0772602677341996
Neurosynth_TFIDF__lesion	-0.0772824796034646
Neurosynth_TFIDF__local	-0.0772828942401623
Neurosynth_TFIDF__previous shown	-0.0773413138365664
Neurosynth_TFIDF__error	-0.0774476129040133
Neurosynth_TFIDF__covaried	-0.077458497845901
Neurosynth_TFIDF__resulting	-0.0775230507613467
Neurosynth_TFIDF__medial orbitofrontal	-0.0775714541634732
Neurosynth_TFIDF__administered	-0.0776107900294934
Neurosynth_TFIDF__transient	-0.0778100186053913
Neurosynth_TFIDF__long	-0.0780651910459634
Neurosynth_TFIDF__contribution	-0.0780791429023317
Neurosynth_TFIDF__higher level	-0.0781190372059355
Neurosynth_TFIDF__27	-0.0783247409166361
Neurosynth_TFIDF__sufficient	-0.078340099980241
Neurosynth_TFIDF__term	-0.0785109660420718
Neurosynth_TFIDF__concrete	-0.0785726124586267
Neurosynth_TFIDF__avoidance	-0.0786276410185761
Neurosynth_TFIDF__major depression	-0.0786276410185761
Neurosynth_TFIDF__anxiety disorders	-0.0786276410185761
Neurosynth_TFIDF__gyrus anterior	-0.0786438248360666
Neurosynth_TFIDF__judged	-0.0787470856566472
Neurosynth_TFIDF__age groups	-0.0788001681525675
Neurosynth_TFIDF__young adults	-0.0788970449132236
Neurosynth_TFIDF__memory encoding	-0.0790856618024087
Neurosynth_TFIDF__postcentral	-0.0791548480083222
Neurosynth_TFIDF__intentions	-0.0792124475917474
Neurosynth_TFIDF__selectively	-0.0793357487913081
Neurosynth_TFIDF__assessed	-0.0793825297665799
Neurosynth_TFIDF__lateralized	-0.0794609265343792
Neurosynth_TFIDF__sample	-0.0795273007878093
Neurosynth_TFIDF__leading	-0.0795798309009279
Neurosynth_TFIDF__hemisphere	-0.0796085302055954
Neurosynth_TFIDF__abstract	-0.0798900181443404
Neurosynth_TFIDF__vi	-0.0799140909948979
Neurosynth_TFIDF__developmental	-0.0799162396513459
Neurosynth_TFIDF__specificity	-0.0800290721497393
Neurosynth_TFIDF__emerged	-0.0800754390290927
Neurosynth_TFIDF__amplitude	-0.0801015542041665
Neurosynth_TFIDF__reported	-0.0801308439362973
Neurosynth_TFIDF__psychiatric disorders	-0.0801399372268581
Neurosynth_TFIDF__3d	-0.0801720023051381
Neurosynth_TFIDF__learning	-0.0801836023091922
Neurosynth_TFIDF__speakers	-0.0802013031759831
Neurosynth_TFIDF__aphasia	-0.0802015239992159
Neurosynth_TFIDF__coherence	-0.08046289654981
Neurosynth_TFIDF__high resolution	-0.0805214487761402
Neurosynth_TFIDF__suffering	-0.0805953911159821
Neurosynth_TFIDF__20	-0.0806620097546242
Neurosynth_TFIDF__male female	-0.0806693260886033
Neurosynth_TFIDF__medial superior	-0.0807617817088816
Neurosynth_TFIDF__connectivity	-0.0808222911111346
Neurosynth_TFIDF__important	-0.0810157699891099
Neurosynth_TFIDF__intentional	-0.0810666618685816
Neurosynth_TFIDF__nucleus	-0.081167672675889
Neurosynth_TFIDF__26	-0.081276435612391
Neurosynth_TFIDF__arterial	-0.0813645092482504
Neurosynth_TFIDF__discrimination	-0.0813736850236332
Neurosynth_TFIDF__sense	-0.0816140257805544
Neurosynth_TFIDF__accounts	-0.0816662320282876
Neurosynth_TFIDF__consider	-0.0817266988569733
Neurosynth_TFIDF__temporo	-0.0819446413379461
Neurosynth_TFIDF__pair	-0.0820888099173311
Neurosynth_TFIDF__depending	-0.0821542452292191
Neurosynth_TFIDF__aversive	-0.0822579563427477
Neurosynth_TFIDF__response	-0.082286761892575
Neurosynth_TFIDF__correspond	-0.0823182705315415
Neurosynth_TFIDF__systems	-0.0824146946337763
Neurosynth_TFIDF__allowing	-0.082491698334695
Neurosynth_TFIDF__category	-0.0825423321796136
Neurosynth_TFIDF__independently	-0.0827803631187112
Neurosynth_TFIDF__electroencephalography eeg	-0.082992333112454
Neurosynth_TFIDF__electroencephalography	-0.082992333112454
Neurosynth_TFIDF__classic	-0.0830173444509774
Neurosynth_TFIDF__precise	-0.0833107622507172
Neurosynth_TFIDF__trained	-0.0833414866527347
Neurosynth_TFIDF__participate	-0.0834152481470843
Neurosynth_TFIDF__middle occipital	-0.0836606961789264
Neurosynth_TFIDF__previous	-0.0836730961275633
Neurosynth_TFIDF__contain	-0.0836928487834071
Neurosynth_TFIDF__cortex mpfc	-0.0838257292668595
Neurosynth_TFIDF__mpfc	-0.0838257292668595
Neurosynth_TFIDF__face	-0.0839262044142119
Neurosynth_TFIDF__nature	-0.0839467719723663
Neurosynth_TFIDF__contents	-0.0840560706541901
Neurosynth_TFIDF__wide	-0.0841926491141307
Neurosynth_TFIDF__simulated	-0.0842007513552834
Neurosynth_TFIDF__independent component	-0.0842007513552834
Neurosynth_TFIDF__turn	-0.0842007513552834
Neurosynth_TFIDF__mode network	-0.0842737249937922
Neurosynth_TFIDF__state connectivity	-0.0842737249937922
Neurosynth_TFIDF__pcc	-0.0842737249937922
Neurosynth_TFIDF__cortex pcc	-0.0842737249937922
Neurosynth_TFIDF__sulci	-0.0845086749472596
Neurosynth_TFIDF__responsive	-0.0845353676726146
Neurosynth_TFIDF__highlight	-0.0845813573836926
Neurosynth_TFIDF__orienting	-0.0845916529378277
Neurosynth_TFIDF__knowledge	-0.0846453711352707
Neurosynth_TFIDF__numbers	-0.0846544273949609
Neurosynth_TFIDF__generating	-0.0850634123327476
Neurosynth_TFIDF__mirror	-0.0851526910304135
Neurosynth_TFIDF__assessing	-0.0851880354022409
Neurosynth_TFIDF__search	-0.0851962081457947
Neurosynth_TFIDF__relevant	-0.0853456553973531
Neurosynth_TFIDF__biological	-0.0853870681852022
Neurosynth_TFIDF__open	-0.0855280670170751
Neurosynth_TFIDF__preceded	-0.0857128673854207
Neurosynth_TFIDF__predictive	-0.0859833182198932
Neurosynth_TFIDF__emotion	-0.0861859521352888
Neurosynth_TFIDF__recordings	-0.086202724566864
Neurosynth_TFIDF__modulated	-0.0862724301812666
Neurosynth_TFIDF__healthy individuals	-0.086385716621246
Neurosynth_TFIDF__represent	-0.0864357086750161
Neurosynth_TFIDF__implementation	-0.0869044655340374
Neurosynth_TFIDF__repeated	-0.0869712779947715
Neurosynth_TFIDF__questions	-0.0872003405400021
Neurosynth_TFIDF__corresponded	-0.0872672799769562
Neurosynth_TFIDF__occipitotemporal	-0.0873242994258069
Neurosynth_TFIDF__profiles	-0.0874640055371424
Neurosynth_TFIDF__subsequent memory	-0.0875018493901702
Neurosynth_TFIDF__advance	-0.0875136887982006
Neurosynth_TFIDF__place	-0.0875876045086447
Neurosynth_TFIDF__speech production	-0.0876820870361028
Neurosynth_TFIDF__voice	-0.0876820870361028
Neurosynth_TFIDF__therapy	-0.087870390752983
Neurosynth_TFIDF__matching task	-0.088064145180364
Neurosynth_TFIDF__encoded	-0.0880753100651217
Neurosynth_TFIDF__quantitative	-0.0880882238589883
Neurosynth_TFIDF__accumbens	-0.0882339193472482
Neurosynth_TFIDF__nucleus accumbens	-0.0882339193472482
Neurosynth_TFIDF__t1 weighted	-0.0883157646844577
Neurosynth_TFIDF__t1	-0.0883157646844577
Neurosynth_TFIDF__followed	-0.0883440411638308
Neurosynth_TFIDF__diagnosis	-0.0886291336622811
Neurosynth_TFIDF__playing	-0.0892989792473912
Neurosynth_TFIDF__05	-0.0894491888574464
Neurosynth_TFIDF__event potentials	-0.0895326909041098
Neurosynth_TFIDF__asymmetry	-0.0895796605856108
Neurosynth_TFIDF__pure	-0.0896506095885402
Neurosynth_TFIDF__task irrelevant	-0.0898023077427166
Neurosynth_TFIDF__women	-0.0898556615329738
Neurosynth_TFIDF__gaze	-0.0902501415041212
Neurosynth_TFIDF__absence	-0.0905068122540364
Neurosynth_TFIDF__autobiographical	-0.0905224491169965
Neurosynth_TFIDF__disorders	-0.0908599988858704
Neurosynth_TFIDF__200	-0.0909734671031467
Neurosynth_TFIDF__link	-0.0910015962629926
Neurosynth_TFIDF__previous reports	-0.0910120853996639
Neurosynth_TFIDF__items	-0.0910132086341801
Neurosynth_TFIDF__letter	-0.0911419036427895
Neurosynth_TFIDF__weight	-0.0912155017554443
Neurosynth_TFIDF__gyrus cerebellum	-0.0913581633694567
Neurosynth_TFIDF__concerning	-0.0918245956104195
Neurosynth_TFIDF__functional abnormalities	-0.0918980756736547
Neurosynth_TFIDF__vs	-0.092051708527587
Neurosynth_TFIDF__short term	-0.0921555157178594
Neurosynth_TFIDF__domain	-0.0921997892793743
Neurosynth_TFIDF__self referential	-0.0925578781751696
Neurosynth_TFIDF__referential	-0.0925578781751696
Neurosynth_TFIDF__efficacy	-0.0925710637588938
Neurosynth_TFIDF__state functional	-0.0927085332157145
Neurosynth_TFIDF__matter density	-0.0928091493669377
Neurosynth_TFIDF__nerve	-0.0928474493691328
Neurosynth_TFIDF__fearful	-0.0928579967580372
Neurosynth_TFIDF__interactive	-0.0928691722590423
Neurosynth_TFIDF__retrosplenial cortex	-0.0929230197348474
Neurosynth_TFIDF__simply	-0.0929369979490919
Neurosynth_TFIDF__importance	-0.0929438505368709
Neurosynth_TFIDF__clear	-0.093011308327273
Neurosynth_TFIDF__prediction	-0.0932352600664717
Neurosynth_TFIDF__accuracy	-0.0932567459594335
Neurosynth_TFIDF__positron	-0.0934209980724302
Neurosynth_TFIDF__positron emission	-0.0934209980724302
Neurosynth_TFIDF__occipital cortex	-0.0934838947883486
Neurosynth_TFIDF__remaining	-0.0935110364639141
